game_id	text	risk_level	riskType	description
340	青鸟下了呀	PASS	0	正常
340	你们挂机吧	PASS	0	正常
340	您好，我是居雾	PASS	0	正常
340	卡了	PASS	0	正常
340	卡了吗？	PASS	0	正常
340	早吖	PASS	0	正常
340	我打不过呀。	PASS	0	正常
340	早早早	PASS	0	正常
340	居然还有人	PASS	0	正常
340	太感动了	PASS	0	正常
340	宝，你们司还有位置吗，其他都死水了	PASS	0	正常
340	四月	PASS	0	正常
340	您好，我是唯有饮者	PASS	0	正常
340	您好，我是訫詛	PASS	0	正常
340	您好，我是陆景赛高	PASS	0	正常
340	您好，我是居雾	REJECT	900	账户行为内容可疑
340	大佬，加QQ嘛	REJECT	null	null
340	大佬	PASS	0	正常
340	加不加好友	PASS	0	正常
340	2426846881	REJECT	null	null
340	2-4-2-6-8-4-6-8-8-1	REJECT	null	null
340	啊我号发不出去	PASS	0	正常
340	二四二六八四六八八一	REJECT	null	null
340	2426	PASS	0	正常
340	846881	REJECT	null	null
340	8468	PASS	0	正常
340	81	PASS	0	正常
340	我太难了	PASS	0	正常
340	这个游戏现在还有多少人在玩啊	PASS	0	正常
340	依稀记得开服的时候送了三百发	PASS	0	正常
340	您好，我是渔安	PASS	0	正常
340	。？？	PASS	0	正常
340	您好，我是低调奢华有	PASS	0	正常
340	您好，我是丨我是演员丶	PASS	0	正常
340	你好	PASS	0	正常
340	卡了，没换上去	PASS	0	正常
340	这局打完就能借了	PASS	0	正常
340	想加个工会 有木有人要啊	PASS	0	正常
340	您好，我是剧本里的她	PASS	0	正常
340	您好，我是叫放大	PASS	0	正常
340	您好，我是纱缨	PASS	0	正常
340	来波好友QAQ	PASS	0	正常
340	您好，我是静的时候	PASS	0	正常
340	加好友	PASS	0	正常
340	开吗	PASS	0	正常
340	没有灵吗	PASS	0	正常
340	AmIxGvZqd_314	PASS	0	正常
340	像挂一样	PASS	0	正常
340	我是十六月肆～	PASS	0	正常
340	您好，我是桃浕樱	PASS	0	正常
340	萌新求带	PASS	0	正常
340	您好，我是从小到大都是优	PASS	0	正常
340	AmIxGvZqd_303	PASS	0	正常
340	纱缨	PASS	0	正常
340	QAQ	PASS	0	正常
340	人机嘛	PASS	0	正常
340	人机会打字嘛	PASS	0	正常
340	会	PASS	0	正常
340	我还会发表情包！	PASS	0	正常
340	人机做不到	PASS	0	正常
340	你玩好久了嘛	PASS	0	正常
340	昨天下载回来	PASS	0	正常
340	我差点以为你说昨天才玩！	PASS	0	正常
340	你呢	PASS	0	正常
340	您好，我是木朽卜	PASS	0	正常
340	玩小号吗	PASS	0	正常
340	第三天	PASS	0	正常
340	您好，我是妖怪无敌	PASS	0	正常
340	咋想的	PASS	0	正常
340	咋想的这游戏人不多了	PASS	0	正常
340	角色挺好看的	PASS	0	正常
340	就是非酋没有喜欢的好看的卡出来	PASS	0	正常
340	也是真的肝还不能后台	PASS	0	正常
340	挺不错的	PASS	0	正常
340	氪金也没什么用好像	PASS	0	正常
340	就是肝	PASS	0	正常
340	你没赶上开服送抽	PASS	0	正常
340	好像送120抽	PASS	0	正常
340	爆率也不错好像	PASS	0	正常
340	您好，我是霞露希龄梦	PASS	0	正常
340	现在好像游戏不怎么被重视了	PASS	0	正常
340	都跑了	PASS	0	正常
340	我也是没事做	PASS	0	正常
340	可惜了这么好立绘	PASS	0	正常
340	打发时间还行	PASS	0	正常
340	我想抽卡QAQ	REJECT	null	null
340	好非	PASS	0	正常
340	我有群  你们来不	PASS	0	正常
340	80抽3个ssr	PASS	0	正常
340	还是有新手必出的	PASS	0	正常
340	换号抽	PASS	0	正常
340	抽到想要的在玩	PASS	0	正常
340	一会试试	PASS	0	正常
340	我想要女角色	PASS	0	正常
340	您好，我是欧欧欧格	PASS	0	正常
340	不追求强度随便养	PASS	0	正常
340	共工也没有	PASS	0	正常
340	大哥好	PASS	0	正常
340	共工天狗	PASS	0	正常
340	共工天狗想抽没出	PASS	0	正常
340	会有点	PASS	0	正常
340	您好，我是平原小肥羊	PASS	0	正常
340	没点到那	PASS	0	正常
340	中午好啊	PASS	0	正常
340	听月宝说，你现在的大问题是灵器？	PASS	0	正常
340	没事	PASS	0	正常
340	月宝说还忘了和你试阵容	PASS	0	正常
340	我打个任务	PASS	0	正常
340	我会帮你解决的	PASS	0	正常
340	～	PASS	0	正常
340	纱樱	PASS	0	正常
340	纱嘤	PASS	0	正常
340	您好，我是纱嘤	PASS	0	正常
340	我用那个号加你tb我整另一个	PASS	0	正常
340	现在不打，领个体力	PASS	0	正常
340	您好，我是幽狐之灵	PASS	0	正常
340	AmIxGvZqd_304	PASS	0	正常
340	您好，我是嗨哟嗨哟Z	PASS	0	正常
340	凶魁孤坦求个大佬带带我吧。	PASS	0	正常
340	AmIxGvZqd_207	PASS	0	正常
340	这游戏还有人玩吗	PASS	0	正常
340	哇，嘤嘤怪称号！	PASS	0	正常
340	没人玩 都是鬼	PASS	0	正常
340	AmIxGvZqd_109	PASS	0	正常
340	我这边动不了了	PASS	0	正常
340	没活动，无宣传，缺人气	PASS	0	正常
340	每天一群三四十级的人来问有没有人玩	PASS	0	正常
340	单人网络联机游戏  跟有没有人玩有啥关系？	PASS	0	正常
340	大佬们，看看我吧，请带我打一下凶魁。	PASS	0	正常
340	不是很懂	PASS	0	正常
340	满级就迡坑	PASS	0	正常
340	您好，我是冰陌樱	PASS	0	正常
340	满图鉴才是开始	PASS	0	正常
340	AmIxGvZqd_209	PASS	0	正常
340	打牛都不知道失败多少次了	PASS	0	正常
340	打牛带虫	PASS	0	正常
340	打着打着，人就没了	PASS	0	正常
340	随便打	PASS	0	正常
340	一场2亿多吧	PASS	0	正常
340	您好，我是第四心	PASS	0	正常
340	就剩下几个孤军奋战	PASS	0	正常
340	50玉要不	PASS	0	正常
340	队长无了，嘿嘿	PASS	0	正常
340	要！！！大佬求带	PASS	0	正常
340	咋还不回来	PASS	0	正常
340	AmIxGvZqd_106	PASS	0	正常
340	不知道	PASS	0	正常
340	失踪了	PASS	0	正常
340	没错	PASS	0	正常
340	都是萌新  何来大佬	PASS	0	正常
340	我上次12个人打打过了	PASS	0	正常
340	有一次打牛，就我一个人，我都蒙了呀	PASS	0	正常
340	也就5点的第一只才能有那么多人	PASS	0	正常
340	阵容在空间 打公会boss的	PASS	0	正常
340	稳定不翻车	PASS	0	正常
340	就我一个人	PASS	0	正常
340	不翻车也打不过	PASS	0	正常
340	驳  黄龙抗住就行了 主要是加buff	PASS	0	正常
340	输出一只狗足够 不管满不满暴  反正叠起来	PASS	0	正常
340	1下七八十万	PASS	0	正常
340	2亿一会儿就打完了	PASS	0	正常
340	养不起	PASS	0	正常
340	天狗都没养起	PASS	0	正常
340	没养起就上保命的	PASS	0	正常
340	您好，我是大聪明lwx	REJECT	null	null
340	前期是不是应该刷经验呀	PASS	0	正常
340	3药  配个加血的 随便都死不了  然后蹭大佬	PASS	0	正常
340	先满足狗满级满星满技能  然后再试辅助	PASS	0	正常
340	如果你找到一个活人多的司就好了	PASS	0	正常
340	后面经验你都用不完	PASS	0	正常
340	您好，我是第四心	REJECT	900	账户行为内容可疑
340	前期不太够反正是	PASS	0	正常
340	嗯  慢慢玩吧 养成游戏急不得	PASS	0	正常
340	没有司给我借镜灵	PASS	0	正常
340	有	PASS	0	正常
340	我申请啦~	PASS	0	正常
340	但是司长什么的都***	PASS	0	正常
340	那能进吗	PASS	0	正常
340	头像框不错呀	PASS	0	正常
340	换框框了	PASS	0	正常
340	我们司虽然排行第一 ，但是活跃的人数真……	PASS	0	正常
340	您好，我是不道春将暮_	PASS	0	正常
340	如果有办法把我们这种活人全部搞在一个司就	PASS	0	正常
340	好多了	PASS	0	正常
340	这个想法有创意	PASS	0	正常
340	好兄弟，看一下你的西河	PASS	0	正常
340	好像不能	PASS	0	正常
340	您好，我是钡溟	PASS	0	正常
340	您好，我是Bother_	PASS	0	正常
340	打boss或者牛都舒服	PASS	0	正常
340	AmIxGvZqd_203	PASS	0	正常
340	欢迎各位萌新，日常活跃尽量尽量嘛?*??(ˊ?ˋ*)??*?	PASS	0	正常
340	今天刚玩	PASS	0	正常
340	Hi～	PASS	0	正常
340	欢迎萌新	PASS	0	正常
340	AmIxGvZqd_205	PASS	0	正常
340	您好，我是RSS龙飞凤舞	PASS	0	正常
340	您好，我是封阢修	PASS	0	正常
340	听说这游戏快倒闭了？？！	PASS	0	正常
340	AmIxGvZqd_204	PASS	0	正常
340	董事长都被毒杀了	PASS	0	正常
340	我很早就退游了那时候我才玩十几天还有好多	PASS	0	正常
340	最近突然看见什么120抽就回来看看	PASS	0	正常
340	然后啥也没有	PASS	0	正常
340	我原来的号找不到了	PASS	0	正常
340	还没倒闭呢	PASS	0	正常
340	好像是四月红利	PASS	0	正常
340	四月出了	PASS	0	正常
340	大问题	PASS	0	正常
340	不需要辅助了，	PASS	0	正常
340	刑天够了	PASS	0	正常
340	送抽奖，还有所有皮肤一块钱	PASS	0	正常
340	*耶。。	PASS	0	正常
340	我玩那时还有活动呢	PASS	0	正常
340	可换ssr的	PASS	0	正常
340	我当时也是，现在没活动了	PASS	0	正常
340	针不戳	PASS	0	正常
340	AmIxGvZqd_201	PASS	0	正常
340	又见面了好兄弟	PASS	0	正常
340	现在还要重新创号玩，我是真的难受啊	PASS	0	正常
340	没啥活动了	PASS	0	正常
340	昆仑几掉ssr你知道吗	PASS	0	正常
340	十层	PASS	0	正常
340	后面有活动预告吗？	PASS	0	正常
340	啊…	PASS	0	正常
340	加好友  送那个啥值啊	PASS	0	正常
340	就打你的狗子，哈哈	PASS	0	正常
340	有点难啊	PASS	0	正常
340	您好，我是小自晓	PASS	0	正常
340	预告都没有	PASS	0	正常
340	您好，我是吴姆炎斯的	PASS	0	正常
340	官网都是几个月前的	PASS	0	正常
340	服了	PASS	0	正常
340	我在琅琊	PASS	0	正常
340	我踩	PASS	0	正常
340	这可咋搞啊，之前爆出游族董事长被杀，我都	PASS	0	正常
340	唉，希望快点运转起来	PASS	0	正常
340	不是说要关服了吗	PASS	0	正常
340	以前的安卓号都找不到了	PASS	0	正常
340	大哥	PASS	0	正常
340	还没关服	PASS	0	正常
340	您好，我是勇敢蛋蛋	PASS	0	正常
340	共工狗子满技能，爽的批爆	PASS	0	正常
340	那个 多出来的SSR怎么用	PASS	0	正常
340	我刚刚在琅琊，抱歉哈十六	PASS	0	正常
340	所以到底关不关服啊？	PASS	0	正常
340	带我打个怪	PASS	0	正常
340	hetui	PASS	0	正常
340	可以升技能	PASS	0	正常
340	AmIxGvZqd_313	PASS	0	正常
340	共工我都没有	PASS	0	正常
340	反正我以前的号是没了	PASS	0	正常
340	可以吗	PASS	0	正常
340	出了三个共工了....	PASS	0	正常
340	我退游一年号还是有呀	PASS	0	正常
340	可能我的是应用宝吧	PASS	0	正常
340	您好，我是纯狐灵熙	PASS	0	正常
340	没有正式的通告下，是不会关服的	PASS	0	正常
340	我有群你来不来	PASS	0	正常
340	嗨喽！	PASS	0	正常
340	现在应用宝搜不到还要去浏览器找	PASS	0	正常
340	。。	PASS	0	正常
340	不不	PASS	0	正常
340	哦	PASS	0	正常
340	我退了	PASS	0	正常
340	有兴趣入山海镜花聊天群吗	PASS	0	正常
340	我应用商店还是有的	PASS	0	正常
340	有人吗	PASS	0	正常
340	Q的	PASS	0	正常
340	您好，我是胡小瓜	REJECT	900	黑名单：黑名单：黑名单
340	好的呀	PASS	0	正常
340	希望明天能抽个狗子	PASS	0	正常
340	没有人谁在聊天	PASS	0	正常
340	入了带你飞	PASS	0	正常
340	鹅	PASS	0	正常
340	狗子我都多出来了	PASS	0	正常
340	1946	PASS	0	正常
340	4460	PASS	0	正常
340	6	PASS	0	正常
340	4	PASS	0	正常
340	这是我的	PASS	0	正常
340	有人组队打个怪吗，我太菜了打不过	PASS	0	正常
340	我拉你入	PASS	0	正常
340	我中午刚下载下来	PASS	0	正常
340	呃呃呃	PASS	0	正常
340	嗯呢，	PASS	0	正常
340	加你了	PASS	0	正常
340	吃了吗	PASS	0	正常
340	天狗 不出  啊啊啊啊	PASS	0	正常
340	这游戏没有组队打怪的功能	PASS	0	正常
340	来	PASS	0	正常
340	咋俩还是好友	PASS	0	正常
340	AmIxGvZqd_311	PASS	0	正常
340	你号发给我	PASS	0	正常
340	QQ？	REJECT	null	null
340	QQ吗	PASS	0	正常
340	鹅，不是有组队的吗	PASS	0	正常
340	对的	PASS	0	正常
340	你打不过第N层，组队后打过，依然停留在N层	PASS	0	正常
340	3165456374	PASS	0	正常
340	是的	PASS	0	正常
340	您好，我是溪xxx	PASS	0	正常
340	以前好像可以等级高的带等级低的，	PASS	0	正常
340	纱	PASS	0	正常
340	菠萝大西瓜	PASS	0	正常
340	而且奖励按怪的等级给	PASS	0	正常
340	现在不行了	PASS	0	正常
340	菠萝巨西瓜	PASS	0	正常
340	只能按照你自己最高境界的怪的奖励给	PASS	0	正常
340	奖励给的太少了	PASS	0	正常
340	加了吗	PASS	0	正常
340	敢不敢来个大佬跟我组队的	PASS	0	正常
340	丹朱好像比九尾好使	PASS	0	正常
340	跟高等级刷经验，你拿到的还是低层经验	PASS	0	正常
340	还是要凭自己打上去，才能获得高回报	PASS	0	正常
340	我是那个大荒图刷的怪只有10分钟打的。	PASS	0	正常
340	打不过呀	PASS	0	正常
340	好兄弟们	PASS	0	正常
340	您好，我是仄神	PASS	0	正常
340	您好，我是无鱼籽拌饭	PASS	0	正常
340	怎么了	PASS	0	正常
340	那个好搞，你可以加高等级好友，借个主攻手	PASS	0	正常
340	借个共工、天狗就打得过了	REJECT	100	涉政：国家机构：国家机构
340	加了，没通过	PASS	0	正常
340	先去加个山海司	PASS	0	正常
340	你不会是女孩子吧	PASS	0	正常
340	可以借盟友的	PASS	0	正常
340	您好，我是公都思兮	PASS	0	正常
340	加了，跟我在这扯犊子，就是不通过呢	PASS	0	正常
340	纱霓	PASS	0	正常
340	我可以陪你组队，需要吗	PASS	0	正常
340	要的	PASS	0	正常
340	小屁孩	PASS	0	正常
340	我怎么加你呀	PASS	0	正常
340	你打哪个？	PASS	0	正常
340	打经验还是灵器	PASS	0	正常
340	鹅，现在没了。	PASS	0	正常
340	经验吧	PASS	0	正常
340	有人斗擂吗？怎么全是人机	PASS	0	正常
340	你拉我吗大佬	PASS	0	正常
340	人机还不好？	PASS	0	正常
340	同一个人匹配了十多局了	PASS	0	正常
340	我拉你	PASS	0	正常
340	一起刷经验嘛	PASS	0	正常
340	AmIxGvZqd_305	PASS	0	正常
340	让我的？	PASS	0	正常
340	太可怜了	PASS	0	正常
340	你是男的还是女的呀	PASS	0	正常
340	错了，稍等	PASS	0	正常
340	在吗？大佬	PASS	0	正常
340	协战吗？	PASS	0	正常
340	您的协作	PASS	0	正常
340	AmIxGvZqd_101	PASS	0	正常
340	ε(*??ω?)з	REJECT	null	null
340	呃	PASS	0	正常
340	Σ(￣ロ￣lll)	PASS	0	正常
340	50抽，两个辅助我佛了	PASS	0	正常
340	换队长	PASS	0	正常
340	是不是进不去司了	PASS	0	正常
340	来个狗子我就心满意足了	PASS	0	正常
340	晚上抽，概率会高一点	PASS	0	正常
340	有关系嘛	PASS	0	正常
340	点得开山海司吗？	PASS	0	正常
340	女孩子也爱玩这种游戏呀	PASS	0	正常
340	保底多少啊？	PASS	0	正常
340	80	PASS	0	正常
340	抽	PASS	0	正常
340	我退游一年多了	PASS	0	正常
340	刚回来	PASS	0	正常
340	必中	PASS	0	正常
340	看来我离保底不远了	PASS	0	正常
340	挂机吃饭了	PASS	0	正常
340	这游戏出很久了嘛	PASS	0	正常
340	你体力够嘛	PASS	0	正常
340	够的	PASS	0	正常
340	19年出的吧	PASS	0	正常
340	我有1200	PASS	0	正常
340	慢慢练吧	PASS	0	正常
340	嘿嘿，第一次玩游戏被妹子带	PASS	0	正常
340	hetui，臭男人	REJECT	null	null
340	嗝	PASS	0	正常
340	臭男人	PASS	0	正常
340	是我	PASS	0	正常
340	刚卡了	PASS	0	正常
340	不是吧80保底，我都没出	PASS	0	正常
340	这游戏bug太多了	PASS	0	正常
340	进不了，有冷却时间	PASS	0	正常
340	聊天太麻烦了	PASS	0	正常
340	你可以邀请别人	PASS	0	正常
340	您好，我是菠萝巨西瓜	PASS	0	正常
340	我王handsome又回来了	PASS	0	正常
340	我就是打不过这个	PASS	0	正常
340	来我司不	PASS	0	正常
340	我试试单带	PASS	0	正常
340	凤凰下	PASS	0	正常
340	那我现在进不去啊	PASS	0	正常
340	姐姐那你拉我吧	PASS	0	正常
340	我打完了，有个人进来带我打赢了	PASS	0	正常
340	可能还是看人品的吧	PASS	0	正常
340	绥绥没挂上？	PASS	0	正常
340	我跟个妹子组了，要一起吗	PASS	0	正常
340	不用了，谢谢，我刷的差不多了	PASS	0	正常
340	他们不是说概率改了嘛	PASS	0	正常
340	什么？改概率了！	PASS	0	正常
340	AmIxGvZqd_104	PASS	null	null
340	没事，那就刷吧	PASS	0	正常
340	哎，日常养老	PASS	0	正常
340	前天说的	PASS	0	正常
340	姐姐你还玩别的游戏吗	PASS	0	正常
340	刚才卡了，你们就打吧	PASS	0	正常
340	不好意思，发错了	PASS	0	正常
340	鹅，好的吧	PASS	0	正常
340	好！我邀你打昆仑	PASS	0	正常
340	你玩啥	PASS	0	正常
340	我啥都玩一下	PASS	0	正常
340	其实你现在不用刷太久	PASS	0	正常
340	这游戏没有夜行录好看	PASS	0	正常
340	上睚眦，共工，绥绥	PASS	0	正常
340	可以先找个厉害的人，用协战	PASS	0	正常
340	哪个氪金	PASS	0	正常
340	多过几层	PASS	0	正常
340	这样刷起来奖励就多了	PASS	0	正常
340	打挑战吗	PASS	0	正常
340	好的哥	PASS	0	正常
340	那个玩的开心玩那个	PASS	0	正常
340	王者吃*呢	PASS	0	正常
340	您好，我是共工传奇	PASS	0	正常
340	随意	PASS	0	正常
340	不玩	PASS	0	正常
340	您好，我是朽木白泽	PASS	0	正常
340	喜欢玩这类型的呀	PASS	0	正常
340	我有事要下了，	PASS	0	正常
340	好的姐姐	PASS	0	正常
340	山海司－桃花峪，招人啦，欢迎萌新加入	PASS	0	正常
340	唉	PASS	0	正常
340	招人啦o( ??? )o	PASS	0	正常
340	大佬！有兴趣入山海镜花聊天群吗？	PASS	0	正常
340	好！	PASS	0	正常
340	现在可以试阵容了～	PASS	0	正常
340	大佬，求带	PASS	0	正常
340	我拉大佬入	PASS	0	正常
340	您好，我是玖LING	PASS	0	正常
340	来吧	PASS	0	正常
340	大佬，加了	PASS	0	正常
340	求验证	PASS	0	正常
340	您好，我是欢乐四打一	PASS	0	正常
340	您好，我是仙四丶柳梦璃	PASS	0	正常
340	哦豁	PASS	0	正常
340	嗯哼	PASS	0	正常
340	都不叫我	PASS	0	正常
340	刷姑嘛	PASS	0	正常
340	AmIxGvZqd_308	PASS	0	正常
340	！！！！	REJECT	null	null
340	大佬好	PASS	0	正常
340	！！！	PASS	0	正常
340	不敢当	PASS	0	正常
340	何必呢	PASS	0	正常
340	您好，我是秋田源叶	REJECT	900	账户行为内容可疑
340	要挂游历哒～	PASS	0	正常
340	害怕，我真挺菜的	PASS	0	正常
340	明天吧	PASS	0	正常
340	走开吧	PASS	0	正常
340	我共工吃了好多蛋了	PASS	0	正常
340	.????(／ω＼)????.	REJECT	null	null
340	谢谢认可	PASS	0	正常
340	还没满技能？	PASS	0	正常
340	你看我空间	PASS	0	正常
340	就只喂他了	PASS	0	正常
340	您好，我是叶貓梓	PASS	0	正常
340	不打凶兽么	PASS	0	正常
340	334	PASS	0	正常
340	喂成了354	PASS	0	正常
340	灵器七层还打不过	PASS	0	正常
340	还差10片就又有一个	PASS	0	正常
340	差点忘了正事	PASS	0	正常
340	我们司－桃花峪，招人啦！	PASS	0	正常
340	哈喽哈喽	PASS	0	正常
340	诶	PASS	0	正常
340	咦	PASS	0	正常
340	呀	PASS	0	正常
340	(??ω??`)	REJECT	null	null
340	招我不	PASS	0	正常
340	招！	PASS	0	正常
340	你男的女的	PASS	0	正常
340	怎么下官服啊	PASS	0	正常
340	怎么进呀	PASS	0	正常
340	我下不了	PASS	0	正常
340	女	PASS	0	正常
340	直接	PASS	0	正常
340	奈斯	PASS	0	正常
340	官网那个不行吗	PASS	0	正常
340	搜	PASS	0	正常
340	直接去taptap的	PASS	0	正常
340	但taptap关了	PASS	0	正常
340	说什么敬请期待	PASS	0	正常
340	就是下不了	PASS	0	正常
340	浏览器去山海镜花官网	PASS	0	正常
340	噢	PASS	0	正常
340	他那有个下载链接，应该是可以的	PASS	0	正常
340	虎杖悠仁	PASS	0	正常
340	官网可以下吗	PASS	0	正常
340	我试试	PASS	0	正常
340	搜不到	PASS	0	正常
340	试成功了来报谢	PASS	0	正常
340	等一下	PASS	0	正常
340	两面宿傩	PASS	0	正常
340	姑娘芳龄几许，家中可有婚配	PASS	0	正常
340	？就是桃花峪，再试试……	PASS	0	正常
340	狗卷	PASS	0	正常
340	这有兑换码的嘛	PASS	0	正常
340	组cp？	REJECT	null	null
340	么得	PASS	0	正常
340	狗卷棘	PASS	0	正常
340	是不是不同服	PASS	0	正常
340	现在全过期了	PASS	0	正常
340	！	PASS	0	正常
340	现在还能兑换的好像只有共工的皮肤	PASS	0	正常
340	虎杖攸仁	PASS	0	正常
340	也没了	PASS	0	正常
340	啊这	PASS	0	正常
340	原来是这样	PASS	0	正常
340	一个都没有吗	PASS	0	正常
340	对新手这么不友好的吗	PASS	0	正常
340	对哦	PASS	0	正常
340	对老玩家也不太友好（。。。	PASS	0	正常
340	芳龄几许呀	PASS	0	正常
340	玩这游戏要买初始号	PASS	0	正常
340	yes	PASS	0	正常
340	不充钱可以变强吗	PASS	0	正常
340	慢慢肝	PASS	0	正常
340	敲，这就是女人吗	PASS	0	正常
340	那充钱可以不变强吗	PASS	0	正常
340	要不要送你上去	PASS	0	正常
340	只要你想	PASS	0	正常
340	不用  快点吧	PASS	0	正常
340	哪个英雄比较d	PASS	0	正常
340	年龄	PASS	0	正常
340	天狗 丹朱	PASS	0	正常
340	打人比人机还慢	PASS	0	正常
340	有谁一上来	PASS	0	正常
340	天狗不是才sr吗	PASS	0	正常
340	一个个都挂机	PASS	0	正常
340	现在新手能拿到丹朱么	PASS	0	正常
340	问这个	PASS	0	正常
340	最强辅助还是R呢	PASS	0	正常
340	对啊，sr两战神	PASS	0	正常
340	组cp吗	REJECT	null	null
340	能抽 上周末我弄初始都出几个了	PASS	0	正常
340	麻了，我刚回来，竟然能抽了	PASS	0	正常
340	那ssr的都是fw吗	PASS	0	正常
340	我啊	PASS	0	正常
340	共工和陆景挺好用	PASS	0	正常
340	大多都是five	PASS	0	正常
340	辅助都还行	PASS	0	正常
340	那玩个j，这不骗人的嘛这游戏	PASS	0	正常
340	……对面是小哥哥？	PASS	0	正常
340	欢迎上贼船	PASS	0	正常
340	直男，没跑了	PASS	0	正常
340	白泽一个神兽活了几千年就一个r	PASS	0	正常
340	真好～	PASS	0	正常
340	艹	PASS	0	正常
340	祝融还不如r呢	PASS	0	正常
340	火神落泪	PASS	0	正常
340	我？？？	PASS	0	正常
340	那姐姐可以带带我吗	PASS	0	正常
340	可以一起玩吗	PASS	0	正常
340	好呀	PASS	0	正常
340	姐姐，我不坑	PASS	0	正常
340	加好友，微或Q都行	PASS	0	正常
340	火子哥是你吗	PASS	0	正常
340	姐姐加v	REJECT	null	null
340	姐姐我加你	PASS	0	正常
340	Vvv	PASS	0	正常
340	？我不是火子哥	PASS	0	正常
340	我是夏夏	PASS	0	正常
340	笑死	PASS	0	正常
340	姐姐除了这游戏你还玩别的吗	PASS	0	正常
340	打扰了哈！	PASS	0	正常
340	qnq下不了啊	PASS	0	正常
340	抱歉	PASS	0	正常
340	我的号没了	PASS	0	正常
340	az	PASS	0	正常
340	完全就下不了官服	PASS	0	正常
340	渠道服倒是可以	PASS	0	正常
340	姐姐你发我呀	PASS	0	正常
340	微博好像有下载官服方法	PASS	0	正常
340	加了再说，我加你吧	PASS	0	正常
340	好，我看看	PASS	0	正常
340	微博超话	PASS	0	正常
340	你可以去超话康康	PASS	0	正常
340	谢谢	PASS	0	正常
340	18729965523	REJECT	null	null
340	做好心理准备 号可能被删	PASS	0	正常
340	我现在等我路由器修好，害	PASS	0	正常
340	快发(傲娇)	PASS	0	正常
340	我要整个模拟器，好难啊	PASS	0	正常
340	aebdyzx	PASS	0	正常
340	我那个号都玩一年了	PASS	0	正常
340	不舍得	PASS	0	正常
340	我才签到几十天	PASS	0	正常
340	我签到还没一年	PASS	0	正常
340	姐姐看到了么	PASS	0	正常
340	我是从开服玩的	PASS	0	正常
340	一样 夷简换了就没完了	PASS	0	正常
340	后悔删了qnq	PASS	0	正常
340	我也是开服玩的	PASS	0	正常
340	但是跑路了	PASS	0	正常
340	我也跑了断时间	PASS	0	正常
340	垂死病中惊坐起	PASS	0	正常
340	您好，我是沙风暴	PASS	0	正常
340	有希望	PASS	0	正常
340	您好，我是沙风暴	REJECT	900	账户行为内容可疑
340	我一想到我的祝融没有满级	PASS	0	正常
340	我辗转反侧夜不能寐	PASS	0	正常
340	又爬回来了	PASS	0	正常
340	您好，我是付空庚夕	PASS	0	正常
340	您好，我是渔籽籽籽嗷	PASS	0	正常
340	这个是在哪里抽角色的呀？	PASS	0	正常
340	忘了??	PASS	0	正常
340	把九尾狐换成狗子	PASS	0	正常
340	哎，大号玩着玩进不去了。。	PASS	0	正常
340	打呀	PASS	0	正常
340	打的可以啊	PASS	0	正常
340	瑯玡应该没问题了	PASS	0	正常
340	自动打的...	PASS	0	正常
340	。。。。	REJECT	null	null
340	申请带队啊	PASS	0	正常
340	怪不得这么顺	PASS	0	正常
340	您好，我是季瓜华	PASS	0	正常
340	您好，我是对对好的好的	PASS	0	正常
340	您好，我是小怂团子	PASS	0	正常
340	您好，我是仄神	REJECT	900	账户行为内容可疑
340	对不起，有些话我不知道该怎么说	PASS	0	正常
340	我真没玩多长时间，都是我一个人肝出来	REJECT	null	null
340	怎么了？	PASS	0	正常
340	有些东西我真的不知道	PASS	0	正常
340	因为没有人跟我科普过	PASS	0	正常
340	都是我一个人在玩	PASS	0	正常
340	所以有些真不知道	PASS	0	正常
340	感谢～上午有些忙的～刚刚上线～	PASS	0	正常
340	谢谢您～	PASS	0	正常
340	谢谢理解	PASS	0	正常
340	您好，我是灵溪映月	PASS	0	正常
340	咋弄	PASS	0	正常
340	加我好友	REJECT	null	null
340	加我	REJECT	null	null
340	加一下我	PASS	0	正常
340	您好，我是晚安阮南烛	PASS	0	正常
340	我一直以为你好友位满了呢	PASS	0	正常
340	刚删了一个	PASS	0	正常
340	啊啊啊啊	PASS	0	正常
340	大佬～我又出了新的ssr	PASS	0	正常
340	葱聋可以换了	PASS	0	正常
340	你别欺负我	PASS	0	正常
340	这个厉害吗～	PASS	0	正常
340	用这个换葱嘛？	PASS	0	正常
340	打不打啊	PASS	0	正常
340	嘛呢	PASS	0	正常
340	好的～那我练练这个角色～	PASS	0	正常
340	发你邀请了	PASS	0	正常
340	重发	PASS	0	正常
340	您好，我是朱襄星沉z	PASS	0	正常
340	我进不去啊	PASS	0	正常
340	正在战斗中？	PASS	0	正常
340	我重进一下	PASS	0	正常
340	天狐	PASS	0	正常
340	你别欺负我十六哥	PASS	0	正常
340	好的呢	PASS	0	正常
340	你看我打锤锤	PASS	0	正常
340	我撤了	PASS	0	正常
340	大佬，看一下QQ，我发了点信息给你	REJECT	null	null
340	Whats up，有人知道聆听阁共工第二关怎么过	PASS	0	正常
340	太特么难打了	PASS	0	正常
340	我没带输出。	PASS	0	正常
340	百度都有攻略	PASS	0	正常
340	开	PASS	0	正常
340	开始啊！	PASS	0	正常
340	我一个人就行了	PASS	0	正常
340	就是刷不到好的锁云	PASS	0	正常
340	您好，我是小清新风格的m	PASS	0	正常
340	您好，我是钟离筏	PASS	0	正常
